TEAM_NAME,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Offense Four Factors_eFG%,Offense Four Factors_TOV%,Offense Four Factors_ORB%,Offense Four Factors_FT/FGA,Defense Four Factors_eFG%,Defense Four Factors_TOV%,Defense Four Factors_DRB%,Defense Four Factors_FT/FGA,Is_Playoff,Season_Year,Target_Top4,Target_Top2,Target_Champ,Has_Top5_MVP,All_NBA_Count,Conference,Age_Diff,Age_Rank,Post_ORtg,Post_DRtg,Post_NRtg,Post_TS_PCT,Team_3PM_per100,Team_AST_per100,Team_TOV_per100,Opp_FG_PCT,Opp_FG3_PCT,Opp_TOV_forced,Clutch_Win_PCT,Post_AllStar_Win_PCT,Prev_Year_Playoff_Round,W_Rank,MOV_Rank,SRS_Rank,ORtg_Rank,NRtg_Rank,TS%_Rank,Post_ORtg_Rank,Post_NRtg_Rank,Post_TS_PCT_Rank,Team_3PM_per100_Rank,Team_AST_per100_Rank,Opp_TOV_forced_Rank,Clutch_Win_PCT_Rank,Post_AllStar_Win_PCT_Rank,DRtg_Rank,Post_DRtg_Rank,Team_TOV_per100_Rank,Opp_FG_PCT_Rank,Opp_FG3_PCT_Rank
Denver Nuggets,26.4,30.0,52.0,31,51,-3.55,0.48,-3.07,104.5,108.2,-3.7,96.1,0.278,0.284,0.518,0.479,12.7,26.6,0.204,0.504,13.0,74.7,0.239,0,2014,0,0,0,0,0,West,2.387999999999998,17.0,101.9,106.3,-4.3,0.518,8.2,22.3,14.6,0.458,0.346,14.7,0.368,0.345,0.0,24.0,24.0,22.0,19.0,24.0,24.0,17.0,22.0,20.0,13.0,18.0,17.0,25.0,24.0,26.0,24.0,11.0,24.0,12.0
Sacramento Kings,26.0,29.0,53.0,31,51,-3.71,0.64,-3.07,105.3,109.2,-3.9,95.4,0.363,0.204,0.542,0.49,14.8,26.5,0.276,0.507,11.8,75.2,0.2,0,2014,0,0,0,0,0,West,2.7879999999999967,19.0,103.9,107.2,-3.3,0.548,5.8,21.0,16.8,0.456,0.349,13.3,0.439,0.367,0.0,25.0,25.0,22.0,14.0,25.0,10.0,11.0,21.0,8.0,27.0,27.0,25.0,20.0,21.0,27.0,27.0,25.0,19.0,14.0
Orlando Magic,24.3,25.0,57.0,25,57,-5.72,-0.15,-5.87,101.6,107.7,-6.1,93.8,0.23,0.235,0.524,0.494,14.0,23.1,0.168,0.514,13.6,76.0,0.21,0,2014,0,0,0,0,0,East,4.487999999999996,28.0,99.9,104.7,-4.8,0.512,7.1,21.8,15.7,0.463,0.368,15.2,0.42,0.308,0.0,26.0,26.0,26.0,27.0,26.0,21.0,23.0,24.0,25.0,21.0,21.0,13.0,21.0,25.0,24.0,20.0,21.0,27.0,28.0
Los Angeles Lakers,27.0,21.0,61.0,23,59,-6.84,0.67,-6.17,103.4,110.6,-7.2,94.0,0.276,0.22,0.513,0.473,12.1,25.4,0.204,0.518,12.1,76.3,0.231,0,2014,0,0,0,0,0,West,1.7879999999999967,12.0,100.2,107.3,-7.1,0.514,6.7,21.7,13.8,0.466,0.363,13.5,0.326,0.276,0.0,27.0,27.0,27.0,24.0,27.0,27.0,21.0,27.0,24.0,24.0,23.0,23.0,28.0,26.0,29.0,28.0,4.0,28.0,25.0
Minnesota Timberwolves,24.4,16.0,66.0,19,63,-8.79,0.79,-8.0,102.9,112.2,-9.3,94.4,0.309,0.179,0.517,0.468,13.7,26.6,0.24,0.537,13.9,71.6,0.187,0,2014,0,0,0,0,0,West,4.387999999999998,27.0,100.8,110.4,-9.6,0.527,5.2,22.5,15.6,0.487,0.367,15.8,0.308,0.172,0.0,30.0,28.0,28.0,25.0,28.0,25.0,20.0,28.0,17.0,29.0,17.0,9.0,29.0,29.0,30.0,29.0,20.0,29.0,27.0
Philadelphia 76ers,23.2,18.0,64.0,18,64,-8.98,-0.07,-9.04,95.5,104.8,-9.3,95.7,0.288,0.319,0.494,0.459,16.0,25.5,0.195,0.497,15.2,73.0,0.225,0,2014,0,0,0,0,0,East,5.587999999999997,30.0,95.6,102.6,-6.9,0.494,8.7,21.2,18.3,0.449,0.35,17.3,0.333,0.207,0.0,28.0,29.0,29.0,30.0,28.0,30.0,28.0,26.0,29.0,9.0,26.0,2.0,27.0,28.0,13.0,16.0,29.0,14.0,16.0
New York Knicks,26.9,17.0,65.0,17,65,-9.32,-0.18,-9.5,99.9,110.0,-10.1,91.2,0.234,0.24,0.508,0.47,14.0,24.5,0.18,0.512,13.3,73.1,0.234,0,2014,0,0,0,0,0,East,1.887999999999998,14.0,93.8,106.4,-12.5,0.495,7.4,22.9,15.8,0.46,0.38,15.1,0.35,0.241,0.0,29.0,30.0,30.0,29.0,30.0,28.0,29.0,29.0,28.0,19.0,11.0,14.0,26.0,27.0,28.0,25.0,23.0,26.0,29.0
San Antonio Spurs,30.3,67.0,15.0,67,15,10.63,-0.36,10.28,110.3,99.0,11.3,93.8,0.246,0.223,0.564,0.526,12.4,23.0,0.197,0.477,14.1,79.1,0.182,1,2015,0,0,0,0,1,West,1.512000000000004,9.0,106.7,99.3,7.5,0.551,7.3,25.9,13.8,0.436,0.331,15.6,0.7,0.759,1.0,2.0,2.0,2.0,4.0,1.0,3.0,12.0,1.0,12.0,25.0,3.0,10.0,2.0,2.0,1.0,2.0,5.0,4.0,1.0
Golden State Warriors,27.4,73.0,9.0,65,17,10.76,-0.38,10.38,114.5,103.8,10.7,99.3,0.25,0.362,0.593,0.563,13.5,23.5,0.191,0.479,12.6,76.0,0.208,1,2015,1,1,1,1,2,West,1.387999999999998,7.0,111.4,103.9,7.5,0.59,13.0,28.6,15.0,0.435,0.332,14.3,0.882,0.833,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,5.0,10.0,17.0,3.0,2.0
Oklahoma City Thunder,25.8,55.0,27.0,59,23,7.28,-0.19,7.09,113.1,105.6,7.5,96.7,0.292,0.275,0.565,0.524,14.0,31.1,0.228,0.484,11.7,76.0,0.205,1,2015,0,0,0,1,1,West,2.987999999999996,21.0,109.3,105.7,3.6,0.564,8.4,23.4,16.2,0.438,0.342,13.2,0.5,0.536,0.0,5.0,3.0,3.0,2.0,3.0,2.0,4.0,10.0,5.0,17.0,11.0,27.0,17.0,14.0,13.0,16.0,28.0,5.0,8.0
Cleveland Cavaliers,28.1,57.0,25.0,57,25,6.0,-0.55,5.45,110.9,104.5,6.4,93.3,0.259,0.352,0.558,0.524,12.7,25.1,0.194,0.496,12.6,78.5,0.205,1,2015,1,1,0,1,2,East,0.6879999999999953,3.0,110.3,104.4,5.9,0.572,11.3,24.0,14.3,0.448,0.347,14.1,0.576,0.633,1.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,2.0,2.0,10.0,20.0,9.0,6.0,10.0,12.0,13.0,14.0,11.0
Toronto Raptors,26.3,56.0,26.0,53,29,4.5,-0.42,4.08,110.0,105.2,4.8,92.9,0.328,0.287,0.552,0.504,12.3,24.6,0.255,0.498,12.7,77.7,0.201,1,2015,0,0,0,0,0,East,2.487999999999996,18.0,109.1,104.9,4.2,0.557,9.2,19.9,13.9,0.444,0.373,14.2,0.627,0.7,1.0,4.0,5.0,6.0,5.0,5.0,7.0,5.0,8.0,11.0,11.0,29.0,19.0,3.0,4.0,11.0,13.0,7.0,11.0,29.0
LA Clippers,29.7,53.0,29.0,53,29,4.28,-0.15,4.13,108.3,103.8,4.5,95.8,0.318,0.324,0.556,0.524,12.1,20.1,0.22,0.48,13.8,73.8,0.222,1,2015,0,0,0,0,3,West,0.9120000000000026,4.0,107.0,100.7,6.3,0.563,10.0,23.4,13.3,0.434,0.338,15.8,0.595,0.621,1.0,6.0,6.0,5.0,7.0,6.0,5.0,10.0,4.0,6.0,8.0,11.0,8.0,4.0,8.0,5.0,4.0,3.0,2.0,5.0
Atlanta Hawks,28.2,48.0,34.0,51,31,3.61,-0.12,3.49,105.1,101.4,3.7,97.1,0.237,0.336,0.552,0.516,13.8,19.1,0.185,0.48,14.4,74.6,0.194,1,2015,1,0,0,0,0,East,0.5879999999999974,2.0,102.6,96.8,5.8,0.551,10.1,26.1,15.2,0.432,0.338,16.4,0.545,0.63,1.0,7.0,7.0,7.0,21.0,7.0,7.0,26.0,6.0,12.0,6.0,2.0,4.0,13.0,7.0,2.0,1.0,21.0,1.0,5.0
Boston Celtics,25.2,48.0,34.0,50,32,3.21,-0.37,2.84,106.8,103.6,3.2,98.5,0.264,0.293,0.531,0.488,12.1,25.1,0.208,0.487,14.6,74.6,0.231,1,2015,0,0,0,0,0,East,3.5879999999999974,22.0,104.7,103.7,1.0,0.528,8.8,24.2,13.8,0.441,0.336,16.5,0.543,0.593,1.0,7.0,8.0,8.0,10.0,8.0,21.0,16.0,16.0,25.0,14.0,5.0,3.0,14.0,11.0,4.0,9.0,5.0,7.0,4.0
Charlotte Hornets,26.0,48.0,34.0,49,33,2.72,-0.36,2.36,107.2,104.3,2.9,95.6,0.28,0.348,0.545,0.502,11.7,20.0,0.222,0.496,12.5,79.8,0.191,1,2015,0,0,0,0,0,East,2.7879999999999967,19.0,108.5,101.8,6.7,0.562,11.0,22.3,12.9,0.444,0.349,13.8,0.524,0.724,0.0,7.0,9.0,9.0,9.0,9.0,12.0,7.0,3.0,7.0,3.0,19.0,23.0,15.0,3.0,8.0,7.0,1.0,11.0,14.0
Utah Jazz,24.2,40.0,42.0,46,36,1.79,0.05,1.84,105.9,103.9,2.0,91.0,0.286,0.297,0.54,0.501,14.2,25.9,0.213,0.495,13.5,77.7,0.21,0,2015,0,0,0,0,0,West,4.587999999999997,27.0,102.8,100.0,2.8,0.542,9.1,20.4,16.1,0.446,0.357,15.0,0.333,0.467,0.0,19.0,10.0,10.0,16.0,10.0,16.0,25.0,11.0,16.0,12.0,27.0,14.0,27.0,18.0,7.0,3.0,26.0,13.0,18.0
Miami Heat,28.4,48.0,34.0,46,36,1.65,-0.14,1.5,106.1,104.4,1.7,93.6,0.282,0.221,0.545,0.508,13.3,23.8,0.21,0.485,12.1,77.8,0.196,1,2015,0,0,0,0,0,East,0.3879999999999981,1.0,109.0,103.2,5.8,0.559,6.4,22.0,14.8,0.442,0.347,13.6,0.581,0.655,0.0,7.0,12.0,12.0,13.0,11.0,12.0,6.0,6.0,8.0,28.0,20.0,25.0,8.0,5.0,9.0,8.0,16.0,9.0,11.0
Indiana Pacers,26.9,45.0,37.0,46,36,1.71,-0.09,1.62,104.6,102.9,1.7,96.6,0.268,0.27,0.536,0.497,13.5,23.4,0.205,0.489,14.3,76.0,0.205,1,2015,0,0,0,0,0,East,1.887999999999998,13.0,103.1,101.3,1.8,0.54,8.2,21.6,15.1,0.44,0.334,16.1,0.566,0.586,0.0,11.0,11.0,11.0,24.0,11.0,19.0,23.0,13.0,21.0,18.0,25.0,6.0,11.0,12.0,3.0,6.0,19.0,6.0,3.0
Portland Trail Blazers,24.3,44.0,38.0,43,39,0.83,0.15,0.98,108.8,108.0,0.8,96.0,0.268,0.332,0.548,0.511,13.2,25.9,0.202,0.503,12.1,76.2,0.225,1,2015,0,0,0,0,1,West,4.487999999999996,26.0,109.4,108.0,1.4,0.566,10.8,21.8,15.0,0.453,0.371,13.6,0.548,0.607,1.0,12.0,13.0,13.0,6.0,13.0,10.0,3.0,15.0,4.0,4.0,22.0,25.0,12.0,9.0,20.0,22.0,17.0,16.0,26.0
Detroit Pistons,25.0,44.0,38.0,43,39,0.61,-0.18,0.43,106.1,105.5,0.6,95.1,0.296,0.303,0.522,0.491,12.2,27.0,0.197,0.504,12.5,79.3,0.196,1,2015,0,0,0,0,0,East,3.7879999999999967,23.0,105.2,105.8,-0.6,0.538,9.3,20.1,14.0,0.461,0.355,13.8,0.595,0.607,0.0,12.0,14.0,14.0,13.0,14.0,28.0,14.0,17.0,22.0,10.0,28.0,23.0,4.0,9.0,12.0,17.0,8.0,21.0,16.0
Houston Rockets,27.8,41.0,41.0,42,40,0.2,0.14,0.34,108.3,108.1,0.2,97.6,0.352,0.37,0.553,0.516,14.2,25.7,0.244,0.516,14.8,72.8,0.219,1,2015,1,0,0,1,1,West,0.987999999999996,5.0,108.1,104.0,4.1,0.559,10.8,22.4,16.1,0.459,0.361,16.7,0.571,0.519,1.0,17.0,15.0,15.0,7.0,15.0,6.0,8.0,9.0,8.0,4.0,18.0,2.0,10.0,15.0,21.0,11.0,26.0,19.0,21.0
Dallas Mavericks,30.3,42.0,40.0,40,42,-0.3,0.29,-0.02,106.7,107.0,-0.3,94.3,0.265,0.339,0.544,0.502,12.0,20.6,0.211,0.504,12.8,76.2,0.198,1,2015,0,0,0,0,0,West,1.512000000000004,9.0,107.9,106.2,1.7,0.558,10.1,22.8,13.2,0.451,0.342,14.4,0.51,0.481,1.0,14.0,16.0,16.0,11.0,16.0,14.0,9.0,14.0,10.0,6.0,16.0,17.0,16.0,17.0,17.0,18.0,2.0,15.0,8.0
Washington Wizards,27.3,41.0,41.0,40,42,-0.5,0.0,-0.5,105.3,105.8,-0.5,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,0,2015,0,0,0,0,0,East,1.487999999999996,8.0,103.5,101.2,2.3,0.542,8.7,24.6,14.5,0.462,0.371,16.2,0.471,0.581,1.0,17.0,17.0,17.0,20.0,17.0,14.0,19.0,12.0,16.0,15.0,4.0,5.0,20.0,13.0,14.0,5.0,15.0,23.0,26.0
Chicago Bulls,27.6,42.0,40.0,37,45,-1.48,0.01,-1.46,105.0,106.5,-1.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,0,2015,0,0,0,0,0,East,1.1879999999999953,6.0,104.8,108.0,-3.2,0.541,8.1,23.4,14.2,0.441,0.345,12.2,0.587,0.5,1.0,14.0,18.0,18.0,23.0,18.0,25.0,15.0,22.0,19.0,20.0,11.0,29.0,7.0,16.0,15.0,22.0,10.0,7.0,10.0
Orlando Magic,23.9,35.0,47.0,36,46,-1.62,-0.06,-1.68,105.1,106.8,-1.7,96.0,0.232,0.255,0.533,0.5,12.8,23.1,0.175,0.513,13.8,76.5,0.215,0,2015,0,0,0,0,0,East,4.887999999999998,28.0,105.3,107.2,-1.9,0.542,7.9,24.1,14.4,0.46,0.359,15.5,0.432,0.4,0.0,20.0,19.0,19.0,21.0,19.0,20.0,13.0,18.0,16.0,22.0,7.0,11.0,21.0,20.0,16.0,21.0,14.0,20.0,19.0
Sacramento Kings,26.6,33.0,49.0,34,48,-2.48,0.16,-2.32,106.0,108.4,-2.4,100.0,0.295,0.26,0.546,0.51,14.2,23.9,0.214,0.521,14.0,74.9,0.202,0,2015,0,0,0,0,0,West,2.187999999999996,15.0,103.4,106.5,-3.1,0.546,7.9,24.2,16.0,0.462,0.366,15.8,0.419,0.379,0.0,21.0,21.0,21.0,15.0,20.0,11.0,20.0,21.0,14.0,22.0,5.0,8.0,22.0,23.0,22.0,19.0,25.0,23.0,23.0
Memphis Grizzlies,30.5,42.0,40.0,35,47,-2.24,0.11,-2.14,105.4,107.8,-2.4,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,1,2015,0,0,0,0,1,West,1.7120000000000033,12.0,103.3,109.9,-6.7,0.515,6.5,21.9,14.0,0.456,0.365,17.1,0.591,0.379,1.0,14.0,20.0,20.0,19.0,20.0,27.0,21.0,26.0,30.0,27.0,21.0,1.0,6.0,23.0,19.0,27.0,8.0,18.0,22.0
New York Knicks,27.2,32.0,50.0,33,49,-2.73,0.0,-2.74,104.6,107.6,-3.0,93.4,0.255,0.256,0.527,0.483,12.6,23.7,0.205,0.487,10.5,75.8,0.204,0,2015,0,0,0,0,0,East,1.5879999999999974,11.0,101.7,105.1,-3.4,0.526,7.9,21.7,14.2,0.443,0.341,11.9,0.366,0.333,0.0,24.0,22.0,22.0,24.0,22.0,23.0,27.0,23.0,26.0,22.0,23.0,30.0,25.0,26.0,18.0,14.0,10.0,10.0,7.0
Denver Nuggets,24.7,33.0,49.0,33,49,-3.1,0.29,-2.81,105.6,108.9,-3.3,95.7,0.282,0.277,0.531,0.489,13.2,25.8,0.216,0.515,12.6,77.3,0.216,0,2015,0,0,0,0,0,West,4.087999999999997,24.0,103.8,108.2,-4.4,0.538,8.2,23.3,15.1,0.461,0.371,14.1,0.481,0.393,0.0,21.0,23.0,23.0,17.0,23.0,21.0,18.0,24.0,22.0,18.0,14.0,20.0,19.0,21.0,24.0,24.0,19.0,21.0,26.0
Minnesota Timberwolves,24.6,29.0,53.0,31,51,-3.54,0.15,-3.38,106.5,110.1,-3.6,95.2,0.332,0.202,0.549,0.498,13.9,24.3,0.263,0.524,13.6,74.7,0.2,0,2015,0,0,0,0,0,West,4.187999999999995,25.0,106.8,108.8,-2.0,0.567,5.7,24.1,15.5,0.471,0.355,15.3,0.4,0.429,0.0,26.0,24.0,24.0,12.0,24.0,9.0,11.0,20.0,3.0,29.0,7.0,12.0,23.0,19.0,28.0,26.0,23.0,28.0,16.0
New Orleans Pelicans,26.6,30.0,52.0,31,51,-3.79,0.24,-3.56,105.6,109.5,-3.9,96.8,0.259,0.277,0.537,0.498,12.3,21.2,0.201,0.523,12.7,78.8,0.225,0,2015,0,0,0,1,1,West,2.187999999999996,15.0,103.1,108.5,-5.4,0.541,8.7,22.6,13.7,0.468,0.369,14.0,0.391,0.345,1.0,25.0,25.0,25.0,17.0,25.0,17.0,23.0,25.0,19.0,15.0,17.0,22.0,24.0,25.0,27.0,25.0,4.0,27.0,24.0
Milwaukee Bucks,23.5,33.0,49.0,29,53,-4.18,0.2,-3.98,104.3,108.7,-4.4,94.2,0.276,0.189,0.537,0.499,14.2,24.9,0.207,0.51,14.2,73.1,0.221,0,2015,0,0,0,0,0,East,5.287999999999997,29.0,103.3,105.2,-1.9,0.543,5.6,24.1,15.9,0.454,0.352,16.1,0.5,0.393,1.0,21.0,26.0,26.0,26.0,26.0,17.0,21.0,18.0,15.0,30.0,7.0,6.0,17.0,21.0,23.0,15.0,24.0,17.0,15.0
Phoenix Suns,26.0,23.0,59.0,24,58,-6.66,0.34,-6.32,102.2,109.0,-6.8,98.5,0.271,0.302,0.526,0.487,15.2,25.4,0.204,0.523,13.5,77.1,0.237,0,2015,0,0,0,0,0,West,2.7879999999999967,19.0,98.7,107.0,-8.2,0.517,9.1,20.9,17.3,0.467,0.377,15.0,0.308,0.321,0.0,27.0,27.0,27.0,28.0,27.0,25.0,30.0,28.0,28.0,12.0,26.0,14.0,29.0,27.0,25.0,20.0,30.0,26.0,30.0
Brooklyn Nets,26.9,21.0,61.0,22,60,-7.35,0.24,-7.12,103.2,110.9,-7.7,95.2,0.246,0.218,0.527,0.492,13.6,24.1,0.186,0.534,13.1,75.7,0.176,0,2015,0,0,0,0,0,East,1.887999999999998,13.0,104.0,111.8,-7.9,0.538,6.7,23.1,15.3,0.479,0.369,14.7,0.366,0.25,1.0,28.0,28.0,28.0,27.0,28.0,23.0,17.0,27.0,22.0,26.0,15.0,16.0,25.0,28.0,29.0,30.0,22.0,30.0,24.0
Los Angeles Lakers,26.5,17.0,65.0,17,65,-9.56,0.64,-8.92,101.6,111.6,-10.0,95.6,0.292,0.29,0.509,0.46,12.5,23.1,0.228,0.523,11.6,74.7,0.202,0,2015,0,0,0,0,0,West,2.2879999999999967,17.0,101.0,111.6,-10.6,0.516,8.1,18.6,14.2,0.473,0.347,13.1,0.333,0.222,0.0,29.0,29.0,29.0,29.0,29.0,30.0,28.0,30.0,29.0,20.0,30.0,28.0,27.0,29.0,30.0,29.0,10.0,29.0,11.0
Philadelphia 76ers,23.3,10.0,72.0,16,66,-10.23,0.31,-9.92,98.8,109.2,-10.4,97.9,0.269,0.327,0.519,0.487,14.8,20.6,0.186,0.51,13.5,74.0,0.24,0,2015,0,0,0,0,0,East,5.487999999999996,30.0,100.4,110.4,-10.0,0.526,9.4,21.7,16.5,0.464,0.359,15.3,0.143,0.069,0.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0,26.0,9.0,23.0,12.0,30.0,30.0,26.0,28.0,29.0,25.0,19.0
Golden State Warriors,28.2,67.0,15.0,67,15,11.63,-0.28,11.35,115.6,104.0,11.6,99.8,0.259,0.359,0.597,0.563,13.2,22.8,0.204,0.486,13.5,74.9,0.198,1,2016,1,1,0,1,3,West,0.5879999999999974,2.0,111.0,100.0,11.0,0.58,11.9,30.1,14.6,0.435,0.324,15.4,0.64,0.769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,18.0,1.0,1.0
San Antonio Spurs,29.6,61.0,21.0,60,22,7.2,-0.06,7.13,111.1,103.5,7.6,94.2,0.263,0.281,0.564,0.524,12.6,24.0,0.21,0.492,13.5,77.6,0.192,1,2016,0,0,0,1,1,West,0.8120000000000047,4.0,106.2,100.8,5.4,0.548,9.6,24.9,14.1,0.443,0.344,15.1,0.674,0.692,1.0,2.0,2.0,2.0,9.0,2.0,8.0,15.0,3.0,18.0,15.0,6.0,10.0,1.0,3.0,1.0,2.0,14.0,2.0,5.0
Houston Rockets,27.4,55.0,27.0,55,27,5.77,0.08,5.84,114.7,109.0,5.7,100.0,0.304,0.462,0.583,0.545,13.3,24.6,0.233,0.519,13.2,75.8,0.194,1,2016,0,0,0,0,0,West,1.387999999999998,9.0,112.5,108.5,4.0,0.58,14.2,25.0,15.0,0.463,0.343,14.9,0.561,0.625,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,7.0,4.0,1.0,5.0,11.0,11.0,9.0,18.0,19.0,22.0,23.0,3.0
Toronto Raptors,26.1,51.0,31.0,52,30,4.21,-0.56,3.65,112.3,107.8,4.5,94.7,0.293,0.289,0.561,0.517,11.8,25.0,0.233,0.507,13.5,76.3,0.223,1,2016,1,0,0,0,1,East,2.687999999999996,16.0,107.3,102.3,5.0,0.555,9.2,19.3,13.2,0.449,0.354,15.3,0.51,0.72,1.0,5.0,5.0,6.0,6.0,4.0,11.0,13.0,6.0,16.0,19.0,29.0,6.0,15.0,2.0,11.0,4.0,5.0,6.0,11.0
LA Clippers,30.0,51.0,31.0,52,30,4.29,0.13,4.42,112.7,108.2,4.5,96.1,0.312,0.329,0.574,0.537,12.0,21.5,0.233,0.506,12.1,76.9,0.211,1,2016,0,0,0,0,2,West,1.2120000000000033,8.0,112.6,107.5,5.1,0.589,10.6,23.2,13.3,0.452,0.35,13.6,0.588,0.615,1.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0,1.0,7.0,14.0,21.0,8.0,10.0,12.0,17.0,6.0,11.0,8.0
Utah Jazz,26.8,51.0,31.0,52,30,3.94,0.06,4.0,109.6,105.3,4.3,91.6,0.288,0.327,0.563,0.526,13.2,23.2,0.215,0.493,11.8,78.9,0.195,1,2016,0,0,0,0,0,West,1.987999999999996,13.0,107.9,105.2,2.7,0.562,10.4,21.8,14.8,0.443,0.358,13.1,0.6,0.64,0.0,5.0,6.0,5.0,12.0,6.0,10.0,11.0,10.0,8.0,10.0,24.0,26.0,6.0,5.0,3.0,9.0,21.0,2.0,17.0
Cleveland Cavaliers,29.2,51.0,31.0,49,33,3.18,-0.31,2.87,113.6,110.3,3.3,96.2,0.275,0.399,0.58,0.547,12.6,21.9,0.206,0.516,11.4,75.8,0.174,1,2016,1,1,1,1,1,East,0.4120000000000026,1.0,110.6,111.1,-0.5,0.584,13.3,23.2,14.0,0.458,0.361,12.9,0.639,0.444,1.0,5.0,7.0,7.0,3.0,7.0,3.0,6.0,17.0,3.0,2.0,14.0,29.0,4.0,17.0,21.0,29.0,11.0,16.0,18.0
Boston Celtics,25.9,53.0,29.0,48,34,2.63,-0.39,2.25,111.2,108.4,2.8,96.8,0.273,0.393,0.567,0.525,12.2,21.2,0.22,0.503,12.6,75.3,0.223,1,2016,0,0,0,0,0,East,2.887999999999998,19.0,106.2,104.0,2.3,0.561,12.3,25.8,13.6,0.45,0.332,14.3,0.653,0.64,1.0,4.0,8.0,8.0,7.0,8.0,6.0,15.0,11.0,9.0,3.0,2.0,16.0,2.0,5.0,13.0,7.0,7.0,7.0,2.0
Washington Wizards,26.0,49.0,33.0,46,36,1.8,-0.45,1.36,111.2,109.3,1.9,97.4,0.254,0.284,0.564,0.528,12.8,24.1,0.199,0.524,13.8,75.5,0.213,1,2016,0,0,0,0,0,East,2.7879999999999967,17.0,109.0,110.7,-1.7,0.564,9.3,24.1,14.3,0.466,0.364,15.5,0.582,0.556,0.0,9.0,9.0,9.0,7.0,9.0,8.0,10.0,19.0,7.0,17.0,8.0,3.0,9.0,13.0,19.0,27.0,16.0,24.0,19.0
Miami Heat,26.5,41.0,41.0,44,38,1.06,-0.29,0.77,107.8,106.7,1.1,95.2,0.251,0.314,0.541,0.512,12.4,24.2,0.177,0.496,12.6,76.4,0.22,0,2016,0,0,0,0,0,East,2.2879999999999967,14.0,109.3,103.7,5.6,0.557,10.3,22.1,14.0,0.45,0.343,14.2,0.477,0.64,1.0,15.0,10.0,12.0,17.0,10.0,18.0,9.0,2.0,13.0,12.0,22.0,17.0,18.0,5.0,5.0,6.0,11.0,7.0,3.0
Oklahoma City Thunder,24.7,47.0,35.0,43,39,0.76,0.39,1.14,108.3,107.5,0.8,97.8,0.295,0.295,0.54,0.5,13.2,27.9,0.22,0.511,12.5,79.0,0.218,1,2016,1,0,0,1,2,West,4.087999999999997,28.0,107.1,105.4,1.7,0.544,8.5,21.2,15.2,0.459,0.356,13.9,0.619,0.6,1.0,10.0,11.0,10.0,16.0,11.0,21.0,14.0,13.0,21.0,26.0,26.0,19.0,5.0,11.0,10.0,10.0,24.0,19.0,14.0
Memphis Grizzlies,29.5,43.0,39.0,42,40,0.49,0.47,0.96,107.7,107.1,0.6,92.3,0.28,0.316,0.535,0.491,12.1,24.8,0.219,0.506,13.6,77.5,0.256,1,2016,0,0,0,0,0,West,0.7120000000000033,3.0,105.8,108.8,-3.0,0.541,10.0,22.6,13.7,0.443,0.354,15.2,0.522,0.375,1.0,11.0,13.0,11.0,18.0,12.0,26.0,17.0,22.0,22.0,14.0,19.0,8.0,14.0,23.0,7.0,20.0,8.0,2.0,11.0
Denver Nuggets,25.2,40.0,42.0,42,40,0.51,0.19,0.7,113.2,112.7,0.5,98.3,0.276,0.329,0.568,0.53,13.2,27.3,0.214,0.532,10.9,78.7,0.194,0,2016,0,0,0,0,0,West,3.5879999999999974,24.0,112.6,109.7,2.9,0.588,10.7,25.4,15.0,0.477,0.375,12.0,0.4,0.577,0.0,18.0,12.0,13.0,4.0,13.0,5.0,1.0,8.0,2.0,6.0,3.0,30.0,25.0,12.0,29.0,23.0,22.0,29.0,28.0
Chicago Bulls,26.9,41.0,41.0,42,40,0.43,-0.39,0.03,107.4,107.0,0.4,95.3,0.259,0.256,0.53,0.487,12.3,27.0,0.206,0.507,12.4,76.8,0.169,1,2016,0,0,0,0,0,East,1.887999999999998,12.0,105.0,102.2,2.8,0.541,7.9,23.4,14.0,0.456,0.345,13.9,0.548,0.52,0.0,15.0,14.0,14.0,20.0,14.0,28.0,20.0,9.0,22.0,28.0,12.0,19.0,12.0,14.0,6.0,3.0,11.0,14.0,6.0
Charlotte Hornets,26.5,36.0,46.0,42,40,0.2,-0.26,-0.07,108.8,108.6,0.2,95.7,0.279,0.335,0.547,0.501,10.7,19.9,0.227,0.523,12.1,79.6,0.164,0,2016,0,0,0,0,0,East,2.2879999999999967,14.0,109.7,109.5,0.1,0.557,10.4,23.8,11.9,0.456,0.369,13.5,0.431,0.462,1.0,20.0,15.0,15.0,14.0,15.0,17.0,7.0,14.0,13.0,10.0,10.0,22.0,23.0,16.0,14.0,22.0,1.0,14.0,25.0
